id_movie,id_production_companies,name_production_companies,revenue
70591,11275,Cinerama Productions Corp.,0
70591,29363,Palomar Pictures (I),0
70591,68340,ABC Pictures International,0
51447,149,FOZ,1611000
51447,856,Wild Bunch,1611000
51447,2908,Mars Distribution,1611000
51447,4054,Mandarin Films Distribution Co.,1611000
51447,5358,Canal+,1611000
51447,7454,France Télévision,1611000
51447,11199,Scope Pictures,1611000
51447,15671,France 2 Cinéma,1611000
104221,8411,Metro-Goldwyn-Mayer (MGM),0
243565,6,RKO Radio Pictures,0
44657,29729,Famous Players-Lasky Corporation,0
44657,33333,Paramount Famous Lasky Corporation,0
33025,8411,Metro-Goldwyn-Mayer (MGM),0
59490,7278,creative differences,6467348
59490,7279,History films,6467348
49730,562,Appian Way,89162162
49730,6194,Warner Bros.,89162162
49730,7262,Random Films,89162162
38322,306,Twentieth Century Fox Film Corporation,83615414
38322,508,Regency Enterprises,83615414
38322,10104,New Regency Pictures,83615414
38322,21237,The Collective Studios,83615414
38322,73956,Runteldat Entertainment,83615414
38322,81136,Friendly Films (II),83615414
38322,81137,Friendly Films Productions,83615414
45132,10059,This Is That Productions,324138
45132,14406,Ambush Entertainment,324138
45132,14407,Crimson Bolt,324138
77078,11874,Sascha-Film,0
77078,14391,Elliott Kastner Productions,0
77078,61546,S&T-Film Berlin,0
46146,1003,Filmkameratene A/S,4159678
46146,5241,Film Fund FUZZ,4159678
46146,56050,SF Norge A/S,4159678
45612,1557,The Mark Gordon Company,147332697
45612,7460,Vendome Pictures,147332697
38684,288,BBC Films,34710627
38684,2054,Ruby Films,34710627
84303,8411,Metro-Goldwyn-Mayer (MGM),0
81751,3257,International Pictures,0
193547,8411,Metro-Goldwyn-Mayer (MGM),0
93528,87385,Wallis-Hazen,0
109326,81646,ESPN Films,0
23629,923,Legendary Pictures,89792502
23629,6194,Warner Bros.,89792502
23629,22119,Lennox House Films,89792502
23629,78685,Cruel and Unusual Films,89792502
14147,5388,Sony Pictures Home Entertainment,0
14147,40401,Bigel Entertainment,0
55893,65602,The Hamilton Film Group,48132
48243,6265,Skopia Film,0
48243,6266,Mythberg Films,0
48243,6267,Cylinder Production,0
42167,13932,Luiz Carlos Barreto Produções Cinematográficas,0
57409,7134,Metaphor Films,21878
2010,860,Celluloid Dreams,0
2010,861,Visual Arts College,0
47215,4674,The Film Company,0
47215,10883,Medias Res Filmproduktion,0
47215,75317,Istisnai Filmler ve Reklamlar (IFR),0
58232,2452,UK Film Council,1749457
58232,6901,Prescience,1749457
58232,7309,Aegis Film Fund,1749457
58232,29305,Kaleidoscope Films,1749457
62342,7100,Patagonik Film Group,0
37534,12026,Gold Circle Films,0
37534,40202,New Daughter Productions,0
57521,6778,Televisió de Catalunya TV3,3770657
57521,20786,Massa d'Or Produccions,3770657
13847,13914,Feature Productions,0
24926,3166,Walt Disney Productions,12000000
10356,2393,Peace Arch Entertainment Group,0
76875,33,Universal Pictures,0
104430,6194,Warner Bros.,0
104430,9329,The Vitaphone Corporation,0
29436,95393,Åke Lindman Film-Productions,0
19611,2726,Emperor Motion Pictures,0
19611,7999,Warner China Film HG Corporation,0
19611,14392,Armor Entertainment,0
19611,14393,BNJArmor,0
19611,14394,Sirius Pictures International,0
19611,14714,China Film Group Corporation (CFGC),0
16179,3615,BIG Pictures,0
16179,5124,New Artists Alliance,0
16179,25789,Imagination Worldwide,0
85769,78626,Greek Film Center,0
211331,2480,Alliance Communications Corporation,0
211331,8582,Canadian Film or Video Production Tax Credit (CPTC),0
45046,11407,Baltimore Pictures,0
13413,3,Pixar Animation Studios,0
95242,24060,Khanzhonkov,0
45189,65192,Posa Films,0
43418,418,New South Wales Film & Television Office,0
43418,4024,Pacific Film and Television Commission,0
43418,7584,Screen Australia,0
43418,25463,The Silence Productions,0
43418,25467,Lucky Country Productions,0
41616,2877,Living Films,0
41616,2917,Formosa Films,0
15837,11672,Nimbus Film Productions,0
58496,33,Universal Pictures,8212430
58496,694,StudioCanal,8212430
58496,3080,Midfield Films,8212430
58496,10163,Working Title Films,8212430
16140,6194,Warner Bros.,50710400
49018,2514,Alliance Films,97009150
49018,7437,IM Global,97009150
49018,11341,Stage 6 Films,97009150
49018,21742,Haunted Movies,97009150
57120,1976,Film Science,876302
57120,4620,Evenstar Films,876302
57120,4748,Oscilloscope Laboratories,876302
131770,4,Paramount Pictures,0
99351,8411,Metro-Goldwyn-Mayer (MGM),0
49010,164,Rhombus Media,748453
49010,6869,Yer Dead Productions,748453
49010,7320,Telefilm Canada,748453
49010,17457,Whizbang Films,748453
42815,441,Columbia Pictures Corporation,0
76372,306,Twentieth Century Fox Film Corporation,0
20329,6194,Warner Bros.,30231200
55725,43,Fox Searchlight Pictures,10654385
55725,921,Next Wednesday Productions,10654385
55725,4205,Groundswell Productions,10654385
55725,10892,Everest Entertainment,10654385
57537,2166,ABC Circle Films,0
48650,6639,Televisión Española (TVE),0
48650,10031,Morena Films,0
48650,14688,Alicia Produce,0
48650,14691,Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA),0
48650,14692,Intervenciones Novo Film 2006 Aie,0
98399,8411,Metro-Goldwyn-Mayer (MGM),0
42531,8411,Metro-Goldwyn-Mayer (MGM),0
44087,4006,Two Cities Films,0
44087,8213,United Artists Corporation,0
90406,8411,Metro-Goldwyn-Mayer (MGM),0
44898,591,France 3 Cinéma,753808
44898,6610,nazira,753808
44898,6611,Nazira,753808
20995,76,Zentropa Entertainments,0
20995,3179,SVT,0
20995,10175,S/S Fladen Film,0
20995,17516,Nordisk Film,0
20995,33821,Filmpool Stockholm Mälardalen,0
20995,40512,Gädda Five,0
68629,19671,Keep Your Head Productions,0
68629,26468,IFC Productions,0
82460,8268,Seven Arts,0
98514,4748,Oscilloscope Laboratories,0
98514,10565,Good Machine,0
13190,2017,Film Roman Productions,0
13190,3550,Electronic Arts (EA),0
43021,21794,Stag Films,0
39356,294,New Zealand Film Commission,43
39356,2372,Unison Films,43
39356,2498,Whenua Films,43
38502,806,Téléfilm Canada,0
38502,2743,Astral Media,0
38502,8582,Canadian Film or Video Production Tax Credit (CPTC),0
38502,9115,Société Radio-Canada,0
38502,11578,Super Écran,0
38502,13310,Quebec Film and Television Tax Credit,0
38502,13311,SODEC,0
38502,13316,Association coopérative des productions audio-visuelles (ACPAV),0
38502,20428,APTN,0
60307,711,Fox 2000 Pictures,72417394
60307,5420,Color Force,72417394
28802,4799,Eurociné,0
28802,42156,Général Films,0
53172,7193,Company Films,204940
53172,7595,Moving Pictures Film and Television,204940
10408,938,First Floor Features,0
50359,33,Universal Pictures,183953723
50359,6704,Illumination Entertainment,183953723
8896,3389,TV2,0
8896,11237,ZDF/Arte,0
8896,12346,Mitteldeutsche Medienförderung (MDM),0
8896,17173,Proton Cinema,0
8896,18588,Motion Picture Public Foundation of Hungary,0
8896,20691,Essential Filmproduktion GmbH,0
8896,20692,Filmpartners,0
8896,26444,Ministry of Education and Culture,0
8896,26445,Budapest Film,0
97149,3214,Daiei Motion Picture Company,0
97149,14465,Daiei Kyoto,0
31408,4639,Arzu Film,0
31412,94967,Yeşilçam Film,0
73191,3592,Warner Bros. Family Entertainment,2119994
29972,528,Bandai Visual Company,0
29972,567,Office Kitano,0
29972,1079,Xstream Pictures,0
29972,3407,Shanghai Film Group,0
29972,4667,Bitters End,0
29972,94949,China Resources,0
59266,22302,Artangel Media,21268
54001,11459,Kanoon,0
58857,882,Toho Company,17555141
58857,7912,Sedic International,17555141
41273,2426,Les Films du Poisson,0
21372,60754,Lodestar Entertainment,0
21372,60755,Karmic Productions,0
54194,223,Les Films du Losange,0
54194,33330,Institut National de l'Audiovisuel (INA),0
89756,4899,Allegro Films,0
30734,6181,Svensk Filmindustri (SF),0
51141,6181,Svensk Filmindustri (SF),0
27091,328,TLA Releasing,0
27091,4631,Antarctic Pictures,0
29043,2078,Sokal-Film GmbH,0
36871,882,Toho Company,0
50456,10146,Focus Features,63782078
50456,14684,Neunte Babelsberg Film,63782078
50456,21439,Holleran Company,63782078
50456,23919,Sechzehnte Babelsberg Film,63782078
49334,2514,Alliance Films,0
36331,4,Paramount Pictures,0
47435,19615,Camera,0
47435,41355,Delirium,0
47435,67005,Radio Televizija Srbije (RTS),0
47582,5153,Estudios Churubusco Azteca,0
86750,56398,Allan King Associates,0
46523,1538,Comedy Central,8786756
46523,6461,Eyeworks,8786756
30388,6339,Solar Films inc.,0
30388,21445,The Icelandic Filmcompany,0
30388,21446,Film and Music Entertainment (F&ME),0
29920,11792,Tre Vänner Produktion AB,0
29920,14804,Swedish Film Institute,0
29920,17513,Film i Väst,0
39284,6181,Svensk Filmindustri (SF),0
51423,3221,Sveriges Television (SVT),4800080
51423,5975,Yleisradio (YLE),4800080
51423,7330,Blind Spot Pictures Oy,4800080
23521,6194,Warner Bros.,0
49012,6194,Warner Bros.,45735397
41446,7405,Dimension Films,97138686
46195,9383,Blue Sky Studios,484635760
46195,11749,Twentieth Century Fox Animation,484635760
57695,255,Paradis Films,6775121
101226,18682,Out of Towners Productions,0
126596,306,Twentieth Century Fox Film Corporation,0
49876,3462,Walter Shenson Films,0
49876,8213,United Artists Corporation,0
178587,893,Stanley Kramer Productions,0
57698,5786,Warner Bros. Entertainment Finland Oy,0
3081,441,Columbia Pictures Corporation,0
62215,76,Zentropa Entertainments,21817298
62215,118,Det Danske Filminstitut,21817298
62215,119,Danmarks Radio (DR),21817298
62215,321,Memfis Film,21817298
62215,850,Eurimages,21817298
62215,3221,Sveriges Television (SVT),21817298
62215,5358,Canal+,21817298
62215,6301,CinéCinéma,21817298
62215,7777,Slot Machine,21817298
62215,8288,Zentropa International Sweden,21817298
62215,8289,Zentropa International Köln,21817298
62215,11239,Liberator Productions,21817298
62215,14804,Swedish Film Institute,21817298
62215,17298,Centre National du Cinéma et de L'image Animée (CNC),21817298
62215,17513,Film i Väst,21817298
62215,27897,Filmstiftung Nordrhein-Westfalen,21817298
62215,38069,Legion Entertainment,21817298
62215,38071,Edition Video,21817298
62215,38072,Nordisk Film Distribution,21817298
10195,420,Marvel Studios,449326618
40719,14317,Republic Pictures (I),0
30969,3086,Image Entertainment,0
56780,30031,Atlas Productions,4627375
99920,3245,First National Pictures,0
99920,6194,Warner Bros.,0
76714,8411,Metro-Goldwyn-Mayer (MGM),0
76714,15843,Alby Pictures,0
24447,21267,Cicrus King Productions,0
24447,21269,Another Mulligan Entertainment,0
31555,441,Columbia Pictures Corporation,0
77166,1722,Copa del Oro,0
77166,8313,Playboy Productions,0
77166,39524,Shoals Creek,0
26880,14937,Icelandic Film,0
26880,18507,Metro Film,0
26880,36913,Max Film,0
18826,14589,Code Entertainment,0
48415,6246,Medusa Film,65584679
48415,10102,Cattleya,65584679
48415,20388,Regione Campania,65584679
48415,20389,Campania Film Commission,65584679
48415,20390,Comune di Castellabate,65584679
50671,1314,Hammer Film Productions,0
50671,11448,Exclusive Media Group,0
57118,10339,WWE Studios,0
30599,4319,40 Acres & A Mule Filmworks,0
29745,4,Paramount Pictures,0
12221,16421,Rosa Filmes,0
44159,122,Coop 99,0
44159,20691,Essential Filmproduktion GmbH,0
44159,25522,Société Parisienne de Production,0
47904,591,France 3 Cinéma,0
47904,5870,Studio Canal,0
47904,7461,Agence Algérienne pour le Rayonnement Culturel (AARC),0
47904,7462,EPTV,0
47904,7464,Kiss Films,0
47904,7465,Novak Production,0
47904,7466,Radio Télévision Belge Francophone (RTBF),0
27045,5,Columbia Pictures,0
27045,15299,Globe Enterprises,0
152861,28367,RTV Slovenija,0
152861,93906,Bindweed Soundvision,0
10011,94575,Red Circle Productions,0
140101,6584,Gemini Films,0
140101,11143,Madragoa Filmes,0
72026,5070,Shôchiku Eiga,0
72026,9182,Sozosha,0
77124,5070,Shôchiku Eiga,0
77124,9182,Sozosha,0
42709,8262,Quiet Films Inc.,0
12078,66848,Filmové studio Barrandov,0
9511,1989,barefoot films,48720000
202241,3268,Home Box Office (HBO),0
202241,8411,Metro-Goldwyn-Mayer (MGM),0
141241,3244,Media Pro Pictures,28
141241,11216,Cine TV Film Production,28
8904,7008,Centerstage Productions,0
48515,5070,Shôchiku Eiga,0
48515,9182,Sozosha,0
87673,4641,Shochiku Company,0
87673,5070,Shôchiku Eiga,0
87673,10652,Shochiku Kinema (Kamata),0
4880,1729,box! Film Hamburg,0
28627,403,Bioskop-Film GmbH,0
28627,51972,Deutsche Bioscop GmbH,0
239553,5972,AVEK,0
239553,17367,Cosmo Film,0
43817,21446,Film and Music Entertainment (F&ME),0
48414,863,Mantarraya Producciones,0
12588,2692,Wüste Film West,0
51736,7249,Frontier Studios,0
55787,290,Ingenious Media,114156230
55787,444,Dune Entertainment,114156230
55787,711,Fox 2000 Pictures,114156230
55787,7717,Flashpoint Entertainment,114156230
55787,10893,Big Screen Productions,114156230
125874,806,Téléfilm Canada,0
125874,3388,The Movie Network (TMN),0
125874,5267,Irish Film Board,0
125874,7169,Park Ex Pictures,0
125874,8582,Canadian Film or Video Production Tax Credit (CPTC),0
125874,11573,Corus,0
125874,11575,Movie Central,0
125874,13310,Quebec Film and Television Tax Credit,0
125874,33137,Morag Loves Company,0
125874,39004,Subotica Entertainment,0
125874,55424,Irish Film Industry,0
125874,64744,Mongrel Media,0
125874,64745,Cogeco Program Development Fund,0
125874,64751,Newfoundland and Labrador Film Development,0
43498,8411,Metro-Goldwyn-Mayer (MGM),0
3581,1480,Harbor Ventures,0
3581,1481,K-L Productions,0
33134,5793,Kastle Films,0
61933,6111,Arte France,0
61933,6639,Televisión Española (TVE),0
61933,8530,Televisió de Catalunya (TV3),0
61933,60123,Media 3.14,0
50848,5358,Canal+,0
50848,6586,TPS Star,0
50848,7694,Delante Films,0
50848,8350,TF1 Droits Audiovisuels,0
35619,292,23/5 Filmproduktion,0
35619,30084,Deblokada Produkcija,0
35619,58894,Zoo Pictures,0
57586,4436,Disneynature,15240456
52032,8828,Norman Twain Productions,246574
62255,668,T.H.E. Films,0
62255,7316,Phoenix Wiley,0
62255,18083,Eden Films,0
106515,306,Twentieth Century Fox Film Corporation,0
44555,724,Beijing New Picture Film Co. Ltd.,0
44555,5946,Film Partner International,0
54083,8138,Vega Film,0
54083,8453,Télévision Suisse-Romande (TSR),0
54083,21990,Office Fédéral de la Culture,0
54083,21995,Fonds Regio Films,0
54083,37647,Suissimage,0
54083,78508,"Ville de Genève, La",0
51209,5860,Anchor Bay Films,1188194
51209,6802,Dundee Entertainment,1188194
51209,14589,Code Entertainment,1188194
51209,21815,Sweet William Productions,1188194
14252,3778,Arcview Entertainment,0
14252,3779,Stage 18 Pictures,0
52256,9342,Central Partnership,0
52256,24532,Renova-Media,0
52256,24535,Golden Eagle,0
52256,24544,Federal Agency for Culture and Cinematograph,0
55934,6531,Parts and Labor,0
55934,7203,Parts and Weather,0
51497,33,Universal Pictures,626137675
51497,333,Original Film,626137675
51497,1225,One Race Productions,626137675
80639,6194,Warner Bros.,0
84099,6194,Warner Bros.,0
43515,6,RKO Radio Pictures,0
43594,81930,John Krimsky and Gifford Cochran Inc.,0
37041,6,RKO Radio Pictures,0
88451,8411,Metro-Goldwyn-Mayer (MGM),0
57035,4985,20th Century Pictures,0
19237,131,Bender-Spink Inc.,0
86225,8411,Metro-Goldwyn-Mayer (MGM),0
86225,48001,Summit Film,0
28286,8411,Metro-Goldwyn-Mayer (MGM),0
46175,101,Roxy Film,0
46175,1612,Ciné Vog Films,0
46175,6110,Showking Films,0
46175,8334,Maya Films,0
43908,5901,Atlantik Film,0
43908,27104,Imaj,0
130272,12023,Nederlandse Programma Stichting (NPS),0
42521,856,Wild Bunch,0
42521,4660,Plymptoons,0
42521,6970,Bill Plymton Studios,0
56113,7359,Redhouse Productions,0
50272,14171,Centro de Capacitación Cinematográfica (CCC),0
55836,1497,Marianne Productions,0
55836,14680,Parc Film,0
79179,10622,Public Broadcasting Service (PBS),0
54524,2744,Nikolaus Geyrhalter Filmproduktion,208475
22449,882,Toho Company,0
22449,3341,Fuji Television Network,0
22449,5099,Altamira Pictures Inc.,0
46804,4606,Zweites Deutsches Fernsehen (ZDF),0
46804,5928,Česká televize,0
46804,6106,Negativ s.r.o.,0
46804,11345,Stillking Films,0
46804,14778,Cinemasound,0
56314,76,Zentropa Entertainments,0
62321,851,MEDIA Programme of the European Union,0
62321,7254,Greek Film Center,0
62321,15113,Boo Productions,0
62321,19246,Faliro House Productions,0
62321,46563,Haos Film,0
62321,76880,Stefi S.A.,0
97039,13852,Odessa Film Studios,0
97039,25606,Goskino,0
19482,3616,B.O.M. Film Productions Co.,0
57859,3616,B.O.M. Film Productions Co.,0
120972,30336,Novella Film,0
11376,191,Senator Film Produktion,0
11376,2082,Calypso Filmproduktion,0
46738,313,TS Productions,7103838
46738,7272,Micro scope,7103838
46738,7273,Phi Group,7103838
54699,3995,Stephanie Germain Productions,0
54699,3996,Mandalay Television,0
54699,6530,Lifetime Television,0
18033,1236,Mandalay Entertainment,0
18033,3995,Stephanie Germain Productions,0
18033,6530,Lifetime Television,0
92341,6,RKO Radio Pictures,0
47310,8411,Metro-Goldwyn-Mayer (MGM),0
38944,5181,Artista-Filmi,0
40041,3952,Hemdale Film,0
40041,17957,Bannon Glen,0
40041,17958,Endeavour Productions,0
40041,22049,"Fay, Richwite",0
40041,22050,Shadow Lane,0
40041,22051,South Street Films,0
24810,3996,Mandalay Television,0
24810,5388,Sony Pictures Home Entertainment,0
24810,6530,Lifetime Television,0
30335,986,Degeto Film,0
30335,3997,Alberta Film Entertainment,0
30335,6530,Lifetime Television,0
188505,104,Canal Plus,0
43959,551,Mandalay Pictures,47088990
43959,559,TriStar Pictures,47088990
43959,3235,Brookwell-McNamara Entertainment,47088990
43959,7263,FilmDistrict,47088990
43959,10156,Affirm Films,47088990
49022,1088,Alcon Entertainment,59901913
49022,38010,Wild Ocean Films,59901913
49022,38011,2S Films,59901913
55721,33,Universal Pictures,288383523
55721,7295,Relativity Media,288383523
55721,10105,Apatow Productions,288383523
38321,3287,Screen Gems,78309131
38321,8931,Stars Road Entertainment,78309131
38321,11250,Buckaroo Entertainment,78309131
38321,11370,Michael De Luca Productions,78309131
38321,22641,TOKYOPOP,78309131
32654,5217,Universe Films Distribution,0
49853,230,Boje Buck Produktion,0
49853,7201,Norddeutscher Rundfunk (NDR),0
49853,26254,Biscuit Films,0
49853,26255,Bophana Production,0
46849,1607,Gold/Miller Productions,71904
46849,5113,120dB Films,71904
46849,38616,Paradise Productions,71904
46849,38617,Quantum Entertainment,71904
46849,38618,MovieBank,71904
46849,38619,Galaxy Productions,71904
13507,2902,SND,0
13507,2951,Les Films du Kiosque,0
13507,5358,Canal+,0
13507,6301,CinéCinéma,0
13507,11937,Banque Populaire Images 7,0
13507,11939,Cofimage 18,0
13507,15316,Agora Films,0
